,ARIMA_Forecast,SARIMA_Forecast,ES_Forecast,GARCH_Variance
2019-04-01 17:00:00,12253.545432520967,39369.1917007241,18838.301326398374,8542490.943965277
2019-04-01 18:00:00,12253.545432520967,39052.67806532496,18649.947880325664,8542490.943965277
2019-04-01 19:00:00,12253.545432520967,38600.22651191841,18306.801370014586,8542490.943965277
2019-04-01 20:00:00,12253.545432520967,38152.10479518777,17920.348013210405,8542490.943965277
2019-04-01 21:00:00,12253.545432520967,37806.91018858044,17486.557924625304,8542490.943965277
2019-04-01 22:00:00,12253.545432520967,36830.111370894476,16413.849145358214,8542490.943965277
2019-04-01 23:00:00,12253.545432520967,35659.780093699024,15174.337189905375,8542490.943965277
2019-04-02 00:00:00,12253.545432520967,34739.00558625763,14227.182724560165,8542490.943965277
2019-04-02 01:00:00,12253.545432520967,34062.56575245802,13505.368102959803,8542490.943965277
2019-04-02 02:00:00,12253.545432520967,33656.90812447475,13104.434600655146,8542490.943965277
2019-04-02 03:00:00,12253.545432520967,33415.16988026431,12823.065317614848,8542490.943965277
2019-04-02 04:00:00,12253.545432520967,33458.14289654083,12851.83261456201,8542490.943965277
2019-04-02 05:00:00,12253.545432520967,33844.04831317412,13158.097650081774,8542490.943965277
2019-04-02 06:00:00,12253.545432520967,34460.23297085777,13717.40463193484,8542490.943965277
2019-04-02 07:00:00,12253.545432520967,35066.054792125695,14079.316115004582,8542490.943965277
2019-04-02 08:00:00,12253.545432520967,35743.243629106095,14516.423108852148,8542490.943965277
2019-04-02 09:00:00,12253.545432520967,36408.70711123436,15054.708063688086,8542490.943965277
2019-04-02 10:00:00,12253.545432520967,37155.533896858484,15753.61784814501,8542490.943965277
2019-04-02 11:00:00,12253.545432520967,37771.08619544526,16384.611764663598,8542490.943965277
2019-04-02 12:00:00,12253.545432520967,38382.48717731684,17105.08562810872,8542490.943965277
2019-04-02 13:00:00,12253.545432520967,38901.30223657628,17716.10047144218,8542490.943965277
2019-04-02 14:00:00,12253.545432520967,39229.91242799489,18162.000323152555,8542490.943965277
2019-04-02 15:00:00,12253.545432520967,39411.020726820454,18482.07393835547,8542490.943965277
2019-04-02 16:00:00,12253.545432520967,39506.986294418755,18719.082505968116,8542490.943965277
2019-04-02 17:00:00,12253.545432520967,39454.47704512697,18839.886821415406,8542490.943965277
2019-04-02 18:00:00,12253.545432520967,39137.96340972783,18651.533375342697,8542490.943965277
2019-04-02 19:00:00,12253.545432520967,38685.51185632128,18308.386865031618,8542490.943965277
2019-04-02 20:00:00,12253.545432520967,38237.39013959064,17921.933508227437,8542490.943965277
2019-04-02 21:00:00,12253.545432520967,37892.195532983314,17488.143419642336,8542490.943965277
2019-04-02 22:00:00,12253.545432520967,36915.39671529735,16415.434640375246,8542490.943965277
2019-04-02 23:00:00,12253.545432520967,35745.0654381019,15175.922684922407,8542490.943965277
2019-04-03 00:00:00,12253.545432520967,34824.2909306605,14228.768219577198,8542490.943965277
2019-04-03 01:00:00,12253.545432520967,34147.85109686089,13506.953597976835,8542490.943965277
2019-04-03 02:00:00,12253.545432520967,33742.193468877624,13106.020095672178,8542490.943965277
2019-04-03 03:00:00,12253.545432520967,33500.45522466718,12824.65081263188,8542490.943965277
2019-04-03 04:00:00,12253.545432520967,33543.4282409437,12853.418109579043,8542490.943965277
2019-04-03 05:00:00,12253.545432520967,33929.33365757699,13159.683145098807,8542490.943965277
2019-04-03 06:00:00,12253.545432520967,34545.51831526064,13718.990126951872,8542490.943965277
2019-04-03 07:00:00,12253.545432520967,35151.34013652857,14080.901610021614,8542490.943965277
2019-04-03 08:00:00,12253.545432520967,35828.52897350897,14518.00860386918,8542490.943965277
2019-04-03 09:00:00,12253.545432520967,36493.992455637235,15056.293558705118,8542490.943965277
2019-04-03 10:00:00,12253.545432520967,37240.81924126136,15755.203343162042,8542490.943965277
2019-04-03 11:00:00,12253.545432520967,37856.371539848136,16386.19725968063,8542490.943965277
2019-04-03 12:00:00,12253.545432520967,38467.772521719715,17106.671123125754,8542490.943965277
2019-04-03 13:00:00,12253.545432520967,38986.587580979154,17717.685966459212,8542490.943965277
2019-04-03 14:00:00,12253.545432520967,39315.19777239776,18163.585818169588,8542490.943965277
2019-04-03 15:00:00,12253.545432520967,39496.30607122333,18483.6594333725,8542490.943965277
2019-04-03 16:00:00,12253.545432520967,39592.27163882163,18720.668000985148,8542490.943965277
2019-04-03 17:00:00,12253.545432520967,39539.762389529846,18841.47231643244,8542490.943965277
2019-04-03 18:00:00,12253.545432520967,39223.248754130705,18653.11887035973,8542490.943965277
2019-04-03 19:00:00,12253.545432520967,38770.797200724155,18309.97236004865,8542490.943965277
2019-04-03 20:00:00,12253.545432520967,38322.67548399352,17923.51900324447,8542490.943965277
2019-04-03 21:00:00,12253.545432520967,37977.48087738619,17489.72891465937,8542490.943965277
2019-04-03 22:00:00,12253.545432520967,37000.68205970022,16417.02013539228,8542490.943965277
2019-04-03 23:00:00,12253.545432520967,35830.35078250477,15177.50817993944,8542490.943965277
2019-04-04 00:00:00,12253.545432520967,34909.57627506337,14230.35371459423,8542490.943965277
2019-04-04 01:00:00,12253.545432520967,34233.13644126376,13508.539092993868,8542490.943965277
2019-04-04 02:00:00,12253.545432520967,33827.4788132805,13107.60559068921,8542490.943965277
2019-04-04 03:00:00,12253.545432520967,33585.740569070054,12826.236307648913,8542490.943965277
2019-04-04 04:00:00,12253.545432520967,33628.71358534657,12855.003604596075,8542490.943965277
2019-04-04 05:00:00,12253.545432520967,34014.61900197987,13161.268640115839,8542490.943965277
2019-04-04 06:00:00,12253.545432520967,34630.803659663514,13720.575621968905,8542490.943965277
2019-04-04 07:00:00,12253.545432520967,35236.62548093144,14082.487105038646,8542490.943965277
2019-04-04 08:00:00,12253.545432520967,35913.81431791184,14519.594098886213,8542490.943965277
2019-04-04 09:00:00,12253.545432520967,36579.27780004011,15057.879053722152,8542490.943965277
2019-04-04 10:00:00,12253.545432520967,37326.10458566423,15756.788838179074,8542490.943965277
2019-04-04 11:00:00,12253.545432520967,37941.65688425101,16387.782754697662,8542490.943965277
2019-04-04 12:00:00,12253.545432520967,38553.05786612259,17108.25661814279,8542490.943965277
2019-04-04 13:00:00,12253.545432520967,39071.87292538203,17719.271461476244,8542490.943965277
2019-04-04 14:00:00,12253.545432520967,39400.483116800635,18165.17131318662,8542490.943965277
2019-04-04 15:00:00,12253.545432520967,39581.5914156262,18485.244928389533,8542490.943965277
2019-04-04 16:00:00,12253.545432520967,39677.5569832245,18722.25349600218,8542490.943965277
2019-04-04 17:00:00,12253.545432520967,39625.04773393272,18843.05781144947,8542490.943965277
2019-04-04 18:00:00,12253.545432520967,39308.53409853358,18654.70436537676,8542490.943965277
2019-04-04 19:00:00,12253.545432520967,38856.08254512703,18311.557855065683,8542490.943965277
2019-04-04 20:00:00,12253.545432520967,38407.96082839639,17925.104498261502,8542490.943965277
2019-04-04 21:00:00,12253.545432520967,38062.76622178906,17491.3144096764,8542490.943965277
2019-04-04 22:00:00,12253.545432520967,37085.967404103096,16418.60563040931,8542490.943965277
2019-04-04 23:00:00,12253.545432520967,35915.636126907644,15179.093674956472,8542490.943965277
2019-04-05 00:00:00,12253.545432520967,34994.861619466246,14231.939209611264,8542490.943965277
2019-04-05 01:00:00,12253.545432520967,34318.42178566664,13510.1245880109,8542490.943965277
2019-04-05 02:00:00,12253.545432520967,33912.76415768337,13109.191085706243,8542490.943965277
2019-04-05 03:00:00,12253.545432520967,33671.02591347293,12827.821802665947,8542490.943965277
2019-04-05 04:00:00,12253.545432520967,33713.99892974945,12856.589099613107,8542490.943965277
2019-04-05 05:00:00,12253.545432520967,34099.90434638274,13162.854135132871,8542490.943965277
2019-04-05 06:00:00,12253.545432520967,34716.08900406639,13722.161116985939,8542490.943965277
2019-04-05 07:00:00,12253.545432520967,35321.910825334315,14084.072600055679,8542490.943965277
2019-04-05 08:00:00,12253.545432520967,35999.099662314715,14521.179593903245,8542490.943965277
2019-04-05 09:00:00,12253.545432520967,36664.56314444298,15059.464548739184,8542490.943965277
2019-04-05 10:00:00,12253.545432520967,37411.389930067104,15758.374333196107,8542490.943965277
2019-04-05 11:00:00,12253.545432520967,38026.94222865388,16389.368249714695,8542490.943965277
2019-04-05 12:00:00,12253.545432520967,38638.34321052546,17109.842113159822,8542490.943965277
2019-04-05 13:00:00,12253.545432520967,39157.1582697849,17720.856956493277,8542490.943965277
2019-04-05 14:00:00,12253.545432520967,39485.76846120351,18166.756808203652,8542490.943965277
2019-04-05 15:00:00,12253.545432520967,39666.876760029074,18486.830423406565,8542490.943965277
2019-04-05 16:00:00,12253.545432520967,39762.842327627375,18723.838991019213,8542490.943965277
2019-04-05 17:00:00,12253.545432520967,39710.33307833559,18844.643306466503,8542490.943965277
2019-04-05 18:00:00,12253.545432520967,39393.81944293645,18656.289860393794,8542490.943965277
2019-04-05 19:00:00,12253.545432520967,38941.3678895299,18313.143350082715,8542490.943965277
2019-04-05 20:00:00,12253.545432520967,38493.24617279926,17926.689993278535,8542490.943965277
2019-04-05 21:00:00,12253.545432520967,38148.051566191934,17492.899904693433,8542490.943965277
2019-04-05 22:00:00,12253.545432520967,37171.25274850597,16420.191125426343,8542490.943965277
2019-04-05 23:00:00,12253.545432520967,36000.92147131052,15180.679169973504,8542490.943965277
2019-04-06 00:00:00,12253.545432520967,35080.14696386912,14233.524704628297,8542490.943965277
2019-04-06 01:00:00,12253.545432520967,34403.70713006951,13511.710083027932,8542490.943965277
2019-04-06 02:00:00,12253.545432520967,33998.04950208624,13110.776580723275,8542490.943965277
2019-04-06 03:00:00,12253.545432520967,33756.3112578758,12829.40729768298,8542490.943965277
2019-04-06 04:00:00,12253.545432520967,33799.28427415232,12858.17459463014,8542490.943965277
2019-04-06 05:00:00,12253.545432520967,34185.18969078561,13164.439630149904,8542490.943965277
2019-04-06 06:00:00,12253.545432520967,34801.37434846926,13723.746612002971,8542490.943965277
2019-04-06 07:00:00,12253.545432520967,35407.19616973719,14085.658095072711,8542490.943965277
2019-04-06 08:00:00,12253.545432520967,36084.38500671759,14522.765088920278,8542490.943965277
2019-04-06 09:00:00,12253.545432520967,36749.848488845855,15061.050043756217,8542490.943965277
2019-04-06 10:00:00,12253.545432520967,37496.67527446998,15759.95982821314,8542490.943965277
2019-04-06 11:00:00,12253.545432520967,38112.227573056756,16390.953744731727,8542490.943965277
2019-04-06 12:00:00,12253.545432520967,38723.628554928335,17111.427608176855,8542490.943965277
2019-04-06 13:00:00,12253.545432520967,39242.443614187774,17722.44245151031,8542490.943965277
2019-04-06 14:00:00,12253.545432520967,39571.05380560638,18168.342303220685,8542490.943965277
2019-04-06 15:00:00,12253.545432520967,39752.16210443195,18488.415918423598,8542490.943965277
2019-04-06 16:00:00,12253.545432520967,39848.12767203025,18725.424486036245,8542490.943965277
2019-04-06 17:00:00,12253.545432520967,39795.618422738466,18846.228801483536,8542490.943965277
2019-04-06 18:00:00,12253.545432520967,39479.104787339325,18657.875355410826,8542490.943965277
2019-04-06 19:00:00,12253.545432520967,39026.653233932775,18314.728845099748,8542490.943965277
2019-04-06 20:00:00,12253.545432520967,38578.53151720214,17928.275488295567,8542490.943965277
2019-04-06 21:00:00,12253.545432520967,38233.33691059481,17494.485399710466,8542490.943965277
2019-04-06 22:00:00,12253.545432520967,37256.53809290884,16421.776620443376,8542490.943965277
2019-04-06 23:00:00,12253.545432520967,36086.20681571339,15182.264664990536,8542490.943965277
2019-04-07 00:00:00,12253.545432520967,35165.43230827199,14235.110199645329,8542490.943965277
2019-04-07 01:00:00,12253.545432520967,34488.99247447238,13513.295578044965,8542490.943965277
2019-04-07 02:00:00,12253.545432520967,34083.33484648912,13112.362075740308,8542490.943965277
2019-04-07 03:00:00,12253.545432520967,33841.596602278674,12830.992792700012,8542490.943965277
2019-04-07 04:00:00,12253.545432520967,33884.56961855519,12859.760089647172,8542490.943965277
2019-04-07 05:00:00,12253.545432520967,34270.47503518849,13166.025125166936,8542490.943965277
2019-04-07 06:00:00,12253.545432520967,34886.659692872134,13725.332107020004,8542490.943965277
2019-04-07 07:00:00,12253.545432520967,35492.48151414006,14087.243590089744,8542490.943965277
2019-04-07 08:00:00,12253.545432520967,36169.67035112046,14524.35058393731,8542490.943965277
2019-04-07 09:00:00,12253.545432520967,36835.13383324873,15062.63553877325,8542490.943965277
2019-04-07 10:00:00,12253.545432520967,37581.96061887285,15761.545323230172,8542490.943965277
2019-04-07 11:00:00,12253.545432520967,38197.51291745963,16392.53923974876,8542490.943965277
2019-04-07 12:00:00,12253.545432520967,38808.91389933121,17113.013103193887,8542490.943965277
2019-04-07 13:00:00,12253.545432520967,39327.72895859065,17724.02794652734,8542490.943965277
2019-04-07 14:00:00,12253.545432520967,39656.339150009255,18169.927798237717,8542490.943965277
2019-04-07 15:00:00,12253.545432520967,39837.44744883482,18490.00141344063,8542490.943965277
2019-04-07 16:00:00,12253.545432520967,39933.41301643312,18727.009981053277,8542490.943965277
2019-04-07 17:00:00,12253.545432520967,39880.90376714134,18847.814296500568,8542490.943965277
2019-04-07 18:00:00,12253.545432520967,39564.3901317422,18659.46085042786,8542490.943965277
2019-04-07 19:00:00,12253.545432520967,39111.93857833565,18316.31434011678,8542490.943965277
2019-04-07 20:00:00,12253.545432520967,38663.81686160501,17929.8609833126,8542490.943965277
2019-04-07 21:00:00,12253.545432520967,38318.62225499768,17496.070894727498,8542490.943965277
2019-04-07 22:00:00,12253.545432520967,37341.823437311716,16423.362115460408,8542490.943965277
2019-04-07 23:00:00,12253.545432520967,36171.492160116264,15183.850160007569,8542490.943965277
2019-04-08 00:00:00,12253.545432520967,35250.717652674866,14236.695694662361,8542490.943965277
2019-04-08 01:00:00,12253.545432520967,34574.277818875256,13514.881073061997,8542490.943965277
2019-04-08 02:00:00,12253.545432520967,34168.62019089199,13113.94757075734,8542490.943965277
2019-04-08 03:00:00,12253.545432520967,33926.88194668155,12832.578287717044,8542490.943965277
2019-04-08 04:00:00,12253.545432520967,33969.85496295807,12861.345584664205,8542490.943965277
2019-04-08 05:00:00,12253.545432520967,34355.76037959136,13167.610620183968,8542490.943965277
2019-04-08 06:00:00,12253.545432520967,34971.94503727501,13726.917602037036,8542490.943965277
2019-04-08 07:00:00,12253.545432520967,35577.766858542935,14088.829085106776,8542490.943965277
2019-04-08 08:00:00,12253.545432520967,36254.955695523335,14525.936078954343,8542490.943965277
2019-04-08 09:00:00,12253.545432520967,36920.4191776516,15064.221033790282,8542490.943965277
2019-04-08 10:00:00,12253.545432520967,37667.24596327572,15763.130818247204,8542490.943965277
2019-04-08 11:00:00,12253.545432520967,38282.7982618625,16394.12473476579,8542490.943965277
2019-04-08 12:00:00,12253.545432520967,38894.19924373408,17114.59859821092,8542490.943965277
2019-04-08 13:00:00,12253.545432520967,39413.01430299352,17725.613441544374,8542490.943965277
2019-04-08 14:00:00,12253.545432520967,39741.62449441213,18171.51329325475,8542490.943965277
2019-04-08 15:00:00,12253.545432520967,39922.732793237694,18491.586908457663,8542490.943965277
2019-04-08 16:00:00,12253.545432520967,40018.698360835995,18728.59547607031,8542490.943965277
2019-04-08 17:00:00,12253.545432520967,39966.18911154421,18849.3997915176,8542490.943965277
2019-04-08 18:00:00,12253.545432520967,39649.67547614507,18661.04634544489,8542490.943965277
